y,x1en,x2en,cte,xex,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20
3.833349785,2.593434207,-0.418509341,1,0.93769365,-0.759218679,0.439166042,0.419548369,-0.392229278,-0.06345195,-0.136620158,-0.582190597,0.423342884,1.381771965,-0.465198636,-2.768801385,0.733580508,0.013846018,0.438634091,1.478431468,-0.399667167,0.150960196,-0.433495232
2.56590921,2.897112275,0.138592745,1,-0.779059296,-0.881346091,1.515985307,-1.517338713,1.010410808,1.06289158,0.251353284,-1.06077859,-2.430825749,-0.839204805,0.685695123,-0.196657378,-0.323356647,-0.127658685,-1.234414815,0.660248813,1.613129963,-1.63034725,0.172157567
5.835958135,4.008455015,-0.938043388,1,0.688628081,0.704500033,0.242517906,1.733977152,1.106856587,-1.674699228,2.249404152,-0.218873917,-0.521982266,1.913937068,0.476463168,0.489174359,0.642536117,-0.343084768,-0.919929848,0.040614974,0.893346022,0.911502232,1.340665631
9.163891948,5.980536958,-1.844282422,1,0.682665404,-0.291647601,-1.246010148,1.19101265,-0.987922157,1.085799767,0.331718988,-0.998523397,1.760530301,0.638018144,1.108967005,-0.646865495,-2.123641837,-0.120300943,-2.298690572,-1.022933875,-0.122640388,0.617062169,-1.581917058
1.668820625,1.863907361,0.400948396,1,-0.857532294,0.581329934,0.563474633,0.77296018,-0.956334925,-0.869931688,1.709268777,0.378363498,-0.026933675,0.343888645,-0.551508875,-0.117656513,-1.738031315,0.814659641,-0.773862916,1.836172002,1.363412442,0.417856677,0.096367006
6.938399846,5.950725546,0.731132922,1,0.841383175,0.113739067,-0.209047297,0.844148079,1.045381214,-0.135155003,1.094902807,0.843157732,0.063845482,0.361064504,-0.456588307,0.060677064,0.105026555,1.112272415,-0.117898334,0.812821642,-2.298291259,1.251234708,-0.884582561
-0.022409625,1.376899687,0.445199047,1,-1.298220951,-1.773816735,0.33130706,1.272328666,0.684934395,-0.028288858,-1.940520574,1.482161119,1.248517345,-0.525202239,2.060924437,-1.255325993,-0.348714604,1.638309355,-1.276697606,-0.517629343,-1.027095553,0.244623785,0.395570188
1.831937708,3.149262586,0.653095827,1,-1.609018012,-0.695594977,-1.567217196,1.508369144,-0.932679762,1.453430748,-0.286325092,-0.41301636,-0.021854209,0.3161386,-1.382251014,0.786051799,-1.2599917,-0.747257954,0.432886979,-1.848434142,1.692696451,0.07671618,-1.491059835
4.750646415,3.64193257,-1.737470845,1,-0.157084937,-0.298998505,0.736650584,-0.219958982,-0.070504384,-0.228378069,0.270022955,0.375302047,0.326532113,0.771608475,0.517318347,1.883604182,-1.122727754,-0.388707488,-0.256001969,-0.154674582,0.387442462,-0.3386312,0.004890088
3.149871485,2.669177992,0.959962056,1,0.230414927,-0.139983258,0.496413164,0.128323129,0.033098722,-1.27019292,2.257857844,0.190244544,1.703189887,0.702532315,-0.77145847,-0.457035998,0.315907634,-0.180353106,-0.202763846,0.756791716,-0.837915062,-1.724915229,-0.215479229
4.115994087,2.85527918,-0.376904653,1,0.100525093,1.595987611,-0.400583938,-0.188677885,-1.12921137,-0.202441799,0.47803925,0.862838023,-1.496910879,0.094425832,0.717181871,-0.124307661,-0.785968,0.215878505,-0.849643922,-0.776800196,2.007217048,1.361252526,0.680381788
1.984461571,1.137381752,0.550754483,1,-0.236523091,0.274234856,-0.442141293,-0.274803463,0.596967018,-2.069182056,0.848864159,-0.8763729,-0.990948354,1.740788797,0.999665087,-0.170090929,-0.06154817,-1.198949348,0.700575845,1.31994525,0.422357187,-0.412568002,0.843328176
2.40504824,2.414156327,-0.385963779,1,-0.135662992,0.578155876,-0.257220864,-0.820702541,0.5070785,-1.502992195,-0.346928781,-0.684564134,-0.785107503,-1.440059116,1.320411072,-1.382289958,-0.425998296,0.382708884,-0.657393274,0.78653634,-0.287414255,-0.02296093,1.048389837
2.494502716,3.151951641,1.613583221,1,-1.173729181,0.101065399,-0.149490844,0.086613184,-0.978756658,-0.181584902,-0.489172639,-0.321314859,0.195290059,-1.097974808,-0.466131099,0.334860043,-0.249270416,-0.611800168,1.558373445,-0.994016319,-0.241367818,0.409965765,-2.327195552
-1.262598891,1.5496324,1.965777145,1,-1.510224829,0.383269432,-1.811699777,0.397575807,-1.710717899,-0.251523443,-1.061781261,-1.500020051,-0.110830689,-2.305820665,0.070456437,-0.298558011,1.362180955,-1.289514797,-0.517741072,0.942201387,-0.375734053,1.242184221,0.822998316
6.11166241,4.369025552,-2.18387277,1,-0.75350093,0.77780956,0.375059641,0.776354811,-1.79806227,0.539955961,-0.953704153,-1.081971579,1.41314927,0.863239335,1.541179822,1.115565395,-1.858372742,-0.980691756,-1.510120624,-0.158685699,-0.205522861,0.952297678,-0.752783549
7.437315632,3.632630706,-1.9431182,1,1.704690556,-0.507834,-0.569914294,-0.172454429,0.410713425,0.490782432,1.883188827,-0.773726979,0.602636546,0.942215912,-0.300499579,-1.816870681,0.169818538,0.283655566,0.638120732,0.87616668,-1.103955249,0.903269885,-0.176990221
2.488140841,3.343457899,0.588885189,1,-1.743768676,0.505091715,-1.622425097,1.423578995,0.153468847,-1.864130778,-0.059224022,-0.953362772,-1.543873695,2.967273267,0.489612774,1.636999989,-1.500986843,-0.546375643,-0.779817571,-0.273805813,1.285886844,-1.93682151,-1.264310532
1.538314494,1.758333656,2.977970513,1,0.199610297,-0.594407788,0.083417,0.835613245,0.231697944,0.88753044,-0.020333395,0.290316711,0.866277615,-0.326610874,-0.463094148,-0.586398881,1.375492241,-0.029892551,0.289381006,0.211585136,0.259287017,-1.659628149,1.110885128
4.913434018,2.424156308,-0.830814349,1,1.046892895,-1.051122967,1.043001492,-1.816773745,1.571029621,-0.418637781,1.394630117,0.389820436,1.554295972,-0.382836504,0.096713363,0.607155612,0.110967435,-0.66175083,-0.508650625,-0.440662759,-0.951401812,-0.493594073,-1.721871775
1.536891902,1.591324624,-1.552077876,1,-0.918337809,0.164367896,1.241109503,0.266065398,1.42538318,-0.08514393,-1.546008189,1.029074528,0.370927226,2.24425587,-1.712363763,-0.560131862,0.66534497,-0.003758267,0.641700398,-1.566130611,-0.351943487,-0.868718333,0.364612345
-0.736156291,0.205268365,2.017012765,1,-0.45174787,0.072044234,0.21779451,-1.056027613,0.007783815,1.322133438,-0.743903487,-1.170149795,0.185945182,0.760520569,-1.575589849,0.028476409,0.804811176,0.486832391,1.036890637,-1.221244888,-0.300099879,1.55872241,-1.351423706
0.130343641,1.000625534,0.141756552,1,-1.413055855,0.332247355,-1.142773347,-0.182228587,-0.977429797,-0.969203748,0.712621916,0.579682816,-2.358469356,1.925195391,0.095664309,-0.49593042,0.633388843,1.697707845,1.059044837,0.620820025,0.681101841,-1.421080701,-0.258650878
-0.853180461,1.525703893,0.997484433,1,-1.126058543,-0.518826587,-1.511718849,-0.172763073,1.613187915,-1.323033452,-0.278093455,-1.403684068,0.026347938,1.161925874,0.389554573,-1.051095755,0.01792789,-0.967107015,-1.546595601,-0.982736607,-1.178419954,-0.436956334,1.272874274
2.766398387,2.329578237,-0.246769014,1,-0.101085365,-0.330480459,0.592759202,0.070653596,1.10337205,0.821691476,-1.062757335,0.892760383,2.676443725,1.479805108,1.000872294,0.347298974,-0.30554173,-1.364991998,-0.182312676,0.042777529,-0.478528482,0.887765945,0.32211155
1.237792388,0.1750796,2.226072156,1,0.551593814,-0.510415436,-0.071662565,1.019580427,1.712109094,-0.482187839,0.408516583,0.413617786,0.07112287,-1.785703919,0.922742951,0.523076862,-0.255431806,-1.067831848,-1.635131298,0.449836133,1.979274263,-2.226347972,-0.70700985
5.623794321,4.389684697,-0.705568445,1,-0.430135887,-0.388836064,1.409238469,0.760363741,-0.189231773,0.289465178,0.152819857,-1.613634299,0.752749395,0.161745581,0.171847404,0.557616237,0.432274214,0.45442793,0.426010398,-1.661951482,-0.055200722,0.594838586,0.78819386
2.571321911,2.480890916,0.274675285,1,0.165814832,-0.186409959,-1.823261207,0.501624641,0.971299913,1.934555372,0.019381677,0.884649632,0.952753577,0.505057185,0.113327304,-0.84225523,1.377836766,0.489826158,1.401898128,1.51185767,0.450545564,-1.097056178,1.245240799
3.928774689,3.57272435,1.885091077,1,0.109736412,1.290306062,-1.852534016,0.014597539,0.4010365,-0.438777746,1.224760419,1.932778618,-0.269539854,-0.450020263,-0.595664355,-1.478832575,-0.557071081,0.434154406,-0.377048198,1.265390968,1.732937782,-0.669918745,-0.057114964
-0.509637508,1.706751663,1.445421799,1,-1.399499881,2.539103838,-0.148883011,-0.331569003,-0.485245226,2.013679396,-0.958280247,-0.383156637,0.394260283,1.023444247,-0.717373174,-2.258780409,-0.041658254,0.123082983,0.669981779,-0.107597258,0.113363763,-1.377503821,1.431663668
4.127748768,3.263882412,1.265432924,1,0.456263055,-0.557233227,-0.560117409,0.787097174,-0.506389078,0.183900306,1.55695006,1.02122628,1.317811232,1.281747376,-0.591259181,1.406639827,-0.099126526,-0.053771114,-0.24073083,-0.443783024,0.400612462,-0.115923424,1.661695973
-0.069764062,-0.457736398,1.615152537,1,0.35333722,1.059224257,-0.507606033,-0.740236249,-0.116233692,-0.986452038,1.68706159,-1.965154998,0.319445237,0.396072485,1.275735055,-0.660632819,-1.406087188,0.230781217,-1.14150373,0.459024994,1.830638151,-1.484524698,0.054079618
3.438878037,2.861619787,1.340856076,1,-0.293444913,0.818709031,0.034297243,-0.162998135,0.799157208,-0.913975141,0.868546762,-1.16823999,0.429758168,-1.532478249,-0.611927814,0.070300498,1.333632078,0.208865621,-0.755397484,-1.829313535,1.433683553,-0.170342964,0.204162915
1.291800338,2.235148343,2.271588175,1,-0.097292235,-0.404246157,-1.2579124,-0.187177893,2.802977139,0.486549997,-1.039421468,-0.646182892,-0.79631518,-0.640229592,-0.592323478,-1.535047651,-0.240031058,1.267525099,-0.378030135,0.044625654,-0.933229761,0.991900291,-1.796147513
0.821250425,2.833339524,0.534957219,1,-1.018429091,0.038267577,0.449185538,-0.737868459,-1.691464726,-0.685052317,2.990759519,2.124689419,0.542555031,0.272002633,-0.33395057,-0.003390568,0.884031521,-0.373586746,-2.158452153,-1.305058696,-0.051733139,-0.489785367,-0.972475507
0.882601214,2.313532656,3.290816606,1,-0.53077929,-1.671552369,0.889794611,0.079148532,-0.13916307,0.066133556,0.856141902,0.270441496,-1.825566458,-0.877270797,-0.84203912,0.139603698,-0.806267696,0.546963232,1.180173625,0.625198637,0.898234856,1.962654599,1.485636397
4.032572514,1.728955004,-0.513938487,1,0.894118315,0.611083125,1.578889993,1.544725867,-0.878776653,1.981967765,-0.325893997,0.175580425,-2.595708218,-0.478415699,0.898457939,0.793044984,0.74694415,-0.38052904,0.28061013,-0.291545523,-0.318343994,0.292664463,0.582043675
7.157188002,6.174701705,-1.115919927,1,-0.946823504,2.201305422,0.487767,-0.523056505,-0.445196213,0.403636361,-1.435315266,0.222365739,0.334278343,0.98683323,1.502280333,-0.561803428,0.106970979,-0.449628543,-0.391996074,-0.096855137,-1.242485708,1.246571941,-0.651175735
2.889425139,2.1740582,-0.74358669,1,0.402974308,0.346035284,1.825655505,-0.952902718,2.284401293,-1.304038687,-0.640198264,-0.367141696,0.305270519,-0.077405812,-0.158114589,0.76261743,-0.146039757,0.801335269,-2.327894723,0.318011267,-0.25309129,-2.057497097,-0.378389913
5.297579208,4.156577954,0.376336573,1,0.563315101,0.374287907,0.012304295,-0.986168528,-0.057307979,0.347321534,-0.696744582,0.715189062,1.806282058,0.430534395,-0.910952021,1.73573438,-2.559961879,-0.038483962,2.6968788,-1.405394536,0.654362561,0.227801591,0.244640896
2.509733113,1.257229938,-0.751937337,1,-0.085766088,-0.127468598,1.649430469,0.841487826,1.969579884,0.355873895,-0.103264206,0.926847048,1.434469645,0.055050977,-1.530759635,0.672791828,-0.481797698,1.264683154,-0.724376993,-0.372648234,-0.74540771,-1.658135483,-0.037573264
1.136271857,2.346412101,1.22659714,1,-0.772576,0.365460629,1.101224892,-0.535217455,-0.784921374,0.897152503,-0.278852047,0.751570742,-0.835278999,-0.788819102,-1.522836917,-0.629104782,0.249234163,0.471225505,0.340037175,-0.475286427,0.939593673,1.358244637,0.60539439
2.50378894,0.778551049,0.133790353,1,0.329221541,0.473910808,1.031954237,-1.646823367,0.323407298,0.111833986,-1.155390358,0.783343227,0.69750034,-1.250812491,0.974431116,1.523960521,-0.09845741,0.792733904,-0.427014983,0.37418011,1.603342779,-0.368392375,0.187369667
3.924998972,2.465950496,-1.912899919,1,-0.233010094,0.366084567,0.762470798,-1.084520358,0.016966685,-0.220073154,1.692914825,-0.376307012,0.584276325,1.208293895,1.200244906,0.102993626,0.181692776,-1.502372757,-1.159793952,-0.3863806,0.53629007,-0.360019511,0.249560365
2.565402128,2.037674186,1.770142535,1,0.588672926,0.880154455,-0.292029829,0.211927476,-1.654083452,0.166245347,-0.118314221,-1.134082778,-0.062853292,1.145352697,0.126122029,-2.288376005,0.083580572,0.877575139,-0.246279977,-0.607544013,-0.20138824,-0.801626538,0.507159891
1.395471022,3.050202748,2.009099458,1,-0.395713008,-0.40977158,-0.302931096,-0.547536443,-0.734243796,0.487916346,-0.642649799,-1.942270336,-0.851531518,0.375238495,0.121007717,-0.186508028,0.867387233,0.285313729,0.154427379,-0.511659452,-0.869143991,-0.950504786,-0.246499465
2.878404474,3.811415188,0.087669469,1,-0.694664912,0.245656789,-0.410951997,0.3152442,-1.547148899,-0.522574359,0.28544051,0.51392945,1.117773341,0.054105667,-0.319196081,-0.335344755,-1.699956382,1.895007494,-0.428641612,0.817776113,-1.134820453,0.193071315,0.494977935
-1.171838504,-0.102107183,2.032825436,1,0.204600841,0.985132034,0.530442443,-0.273727776,0.092584244,-1.469988398,0.692722184,-0.853355659,-1.967964105,-1.989280073,-1.074364623,0.430340146,-0.11848005,1.169643379,-0.042030464,-0.019507636,0.480347514,0.237115015,0.214890431
0.768443767,0.99964852,-0.728478332,1,-0.500052322,0.270274995,0.281769848,0.304763964,1.111814851,0.784059588,-0.785905477,1.180427019,-0.723219237,0.512315458,0.235000427,-0.334659037,-0.254107635,-2.302265065,0.451538434,0.806818921,-1.111798502,2.20146135,-2.09425038
5.787229101,3.11809063,-1.961150989,1,0.559264082,0.577892993,-1.397216611,-0.911890254,-0.264388876,-0.606969059,1.650519458,-1.681970629,0.155846066,-0.528055515,0.500743142,0.374734841,-0.335623305,0.787438811,0.311852582,-0.386826795,0.596803091,0.084012277,-0.992658695
4.328138442,3.065500222,0.163415098,1,0.488566436,1.241854881,-0.392561705,0.421280524,-1.087640156,0.432057313,0.786037854,1.601364204,0.23517485,0.095899947,0.749921827,-2.936768862,-0.011424745,1.690961821,-0.301599401,0.081911116,-0.966911653,-0.06758206,0.416520432
1.322412382,1.722415924,0.307304463,1,-0.271141173,1.011334996,-0.217459035,-1.338745879,-0.183880345,0.047770602,-0.465134174,-1.632305909,-1.27765453,0.55215023,-0.012311996,-0.293258509,-0.117456142,-0.525201236,0.470561287,0.541793144,-1.012022671,-1.164494908,-0.018663864
4.829397405,3.794255037,-0.552022061,1,-0.506289008,0.849812396,0.247831439,1.794351732,0.009304783,-1.594989605,0.61124247,-2.042441794,0.888098919,2.043305387,0.563649016,0.219272533,-0.157766125,-0.863187605,-0.589780324,-0.653396552,-0.331496996,0.859226817,-0.598998438
7.192844286,4.415858284,-1.464956674,1,2.344737223,0.966315133,0.21804215,0.107836489,0.186593532,0.329453243,0.437954629,-0.322462153,-2.193005888,0.736158713,0.821003264,1.24053298,1.269315804,0.225861315,1.086649681,-0.87164078,-0.182953888,2.229176793,1.375935071
5.325891693,3.230684133,-0.074594574,1,1.306294459,0.105778739,-0.041699667,0.144815586,-0.163636796,1.294704625,-0.115212588,-0.688479154,0.098444185,1.639400767,0.203071141,0.681267534,0.423647454,0.155339348,-1.356712792,0.024412487,0.196255408,1.574868999,-0.029159129
-1.545315158,0.054467774,2.09487841,1,-0.832817458,0.010721611,-0.603264374,-0.420902462,0.901900818,0.872674178,-0.853981656,0.210087088,0.896535351,0.797511911,-0.789901682,-0.312149093,-1.420065256,0.688938597,1.23797826,-1.283148913,1.506868687,-0.100290905,0.612653541
-0.430619018,0.905924726,1.926346714,1,-1.42132565,-0.672076876,0.196839729,1.052420634,-0.904145578,0.028366804,-1.23696372,0.061569179,-0.313202725,-1.152979893,0.323504418,-1.015081697,0.745800569,-0.006630176,-1.30215591,0.440910502,-0.147199247,-1.762053972,-0.589366841
5.213774783,4.735372582,-2.455419976,1,-1.029308408,-1.675318031,1.84335557,0.42518749,0.781117808,-0.558959624,-0.257120285,-0.011160758,1.263220358,-1.147677654,0.337948658,0.341191362,-0.458323929,0.328532717,0.031374035,-1.445781816,-0.135783159,1.044594337,0.253771341
6.056835969,3.049472918,-1.251728376,1,1.333758689,-1.897632989,-1.585033418,-0.576306986,0.550387323,-0.573789575,-1.361196943,-0.891733083,2.04798212,-0.65346131,0.616211524,0.114407454,-0.930143097,-0.20716013,0.345183025,-0.717572814,-1.088062471,0.182783885,-0.192980394
4.1947377,2.095594882,1.512753963,1,1.461905725,-2.196458532,1.397757391,1.571480244,-0.266544672,-0.784939765,0.544173849,1.766539224,-1.118014136,-0.792332327,2.49127025,0.899790091,-0.033223156,-0.019063753,1.292115684,-1.05346325,-2.667731988,1.391477859,0.04078395
0.438179901,0.966975021,1.724610228,1,-0.133892596,1.008347932,-2.811328497,-0.318345087,-2.069661186,-0.44654955,-1.041072254,1.80364342,-2.225745966,1.181225627,-0.64634943,1.094699168,-1.202117621,0.232604441,-0.473037964,-0.757721222,0.728872133,-0.107481507,-0.826749869
-1.715089779,-0.29794058,1.110193073,1,-0.573822796,0.501711556,1.698813362,1.512702096,0.70982278,-0.939789959,1.677445321,-1.487327926,-0.61534773,1.209687914,-0.577119589,0.660480429,1.288099512,-0.205818407,1.886901396,-0.433398225,0.846709945,-0.621232897,1.17853026
2.996481532,2.243580754,-1.922998265,1,-0.889975463,-1.300839369,1.109935848,0.44282381,0.360219427,1.007772956,-0.178846108,-0.677000548,0.383595253,-0.431157563,-1.174849332,-0.095972307,1.401450344,-0.293459654,0.98823006,0.433465224,0.899909716,-0.204622602,-0.551046026
2.948564398,3.168032335,1.182563448,1,-0.284946427,-1.667116589,-1.104797247,-0.274291617,0.895890219,0.037297019,-0.955500741,0.814206563,-0.447392728,0.888885782,0.643759623,0.337052986,0.907229089,0.219796935,-0.201750786,-1.2214464,-1.058069483,-1.182316547,-1.429112633
0.666965403,0.74059412,1.99799636,1,0.414411096,-0.211730336,-1.194544595,-1.551287695,-0.64289973,1.267730818,-0.087381673,-0.360639811,-0.718851453,0.695314591,-0.268541304,0.180940569,-1.057078427,2.316138498,1.301308588,-0.434729917,0.49256774,2.489590981,0.446447887
1.739805749,0.843549139,0.133658808,1,-0.062438039,0.258901694,-1.673970998,1.887377362,0.326738841,-1.406054131,1.337042948,-1.43878048,-0.305915397,0.278352634,1.009458883,-1.64971666,0.168665149,-0.481844927,0.893899327,0.666058259,1.686217756,0.312796254,1.600516475
4.690082143,3.9031083,-0.404426567,1,-0.792676422,1.249985771,0.577625577,1.130693735,-1.069717461,-0.886765449,1.103840093,0.521212113,-1.641712958,-0.724597209,1.750847797,0.534650344,0.552406762,-0.531294819,0.281537183,-0.06445069,-0.051479191,0.988559304,-0.270411601
9.248382501,5.571649993,-0.751229591,1,1.510042452,-0.264534508,0.618114948,0.606807031,-0.764840061,1.343433569,1.323617466,-0.887487621,-1.91585593,-0.11972825,-0.024374743,0.434139126,-1.182276837,-1.912041519,-0.072413541,-0.348347801,0.072641317,-0.306522203,-1.989626157
3.028535882,2.644933724,1.064145057,1,0.429330757,-0.069298809,-1.0695496,-1.371762123,0.493059799,-1.491108717,0.122298196,2.192186987,-0.400784784,0.519877576,-0.177624295,0.903168524,-0.813388384,1.172067321,-0.863104148,0.710039068,-0.730431654,-1.121868575,-1.574115499
5.100870489,4.202250775,-1.829934701,1,-0.255590279,-0.857291072,-0.463401773,1.649924982,1.216395722,-0.263595078,-0.208769888,-0.472110394,0.785217755,-0.421589711,-1.623794133,0.193532718,0.900253177,0.520861823,-0.524698865,0.152293737,0.854175311,-0.073443568,-0.626456495
-0.122102014,-0.246333225,0.9245608,1,0.239301436,-0.038155909,0.481554946,0.302909782,-0.537747991,-0.166569177,1.139896399,-0.1868625,-1.946748274,-2.642289768,-0.388997855,-0.148775537,1.153096141,0.085697851,0.101453567,-0.829801741,0.387368165,-0.455518552,0.342873584
2.692825706,0.976236756,0.048151294,1,-0.01196651,-1.428164204,-1.402741517,-0.79875959,0.885450037,-0.481745411,1.671380353,1.289370067,1.608156007,0.100417252,-0.325007013,-1.398575757,-0.157417412,-0.614311572,0.077053076,0.851782864,-0.371004274,1.041428181,1.798097126
7.547110984,4.982626241,-3.101026687,1,-0.106517358,0.38174646,0.04458011,1.33891512,-0.144211569,0.469340694,0.20909505,1.244382118,1.882886383,-1.952876982,0.243679024,-0.004852571,-0.589027258,1.179088602,1.19294463,0.609263627,0.228552412,-0.586200626,0.94840849
4.941831085,4.636498369,-0.513067621,1,-0.361454326,0.523062196,0.178591642,1.588745672,-0.778399529,1.372845128,-1.569052977,0.895530095,1.744515255,-0.673104194,-1.330734969,-0.193721529,0.241254357,1.052103508,-0.807017931,-2.077699255,0.114194604,0.231186734,-2.470191114
7.259631775,5.188733444,-2.273963814,1,0.113009721,1.249386624,-1.274281848,1.033837201,-2.078119873,0.505498738,0.878692322,0.162163644,0.950091427,0.419908445,-0.757055363,1.301558026,-1.460576648,0.416189521,0.631405453,1.205364911,-0.756592949,1.665147718,0.719756523
2.138972252,1.240922201,0.217711036,1,0.238252621,0.639761716,0.706362325,-0.093536821,-0.28187829,-0.758032323,0.521481005,-1.0205491,0.448776771,-0.743506793,0.11022355,-0.20135077,-1.627611542,-0.842471839,-0.330769305,-1.112900541,-0.53261792,0.115768148,0.545950731
5.786320835,3.763029954,-2.426510352,1,0.156557715,-0.650150341,0.682116647,-0.431448193,-0.157719975,1.323503674,0.543126245,0.085535589,-0.332337959,0.914583891,0.490743121,0.383490128,-0.415537391,-0.331811018,-0.426909763,0.303889255,-0.762625246,0.422984155,-0.07288005
-1.079246042,0.728486084,1.465549199,1,-1.111306454,-1.329920059,-0.581692176,1.417339386,0.480789781,-1.493643924,-0.907811986,0.672173417,1.484084451,0.48544668,2.286600536,-0.849189453,1.910901137,2.293431228,-0.72553744,-0.210876638,0.598225315,1.239413117,-2.065306091
2.377225088,2.089728944,-1.139620796,1,-1.238513401,-1.603623351,0.003598889,-0.752247768,0.087573392,-0.700829671,0.482747568,-1.286169502,-0.124164426,-1.152279525,-0.399401901,0.281709765,-0.254263314,-2.404419072,0.377976363,1.04266966,-0.479364415,1.663808429,-1.011140834
0.532121831,0.061963564,1.100635491,1,0.883060303,-2.192290573,-1.130278756,-0.32568446,-1.304357091,0.278221354,-0.440736556,1.130208602,-0.727968385,1.967748991,-0.294332647,-0.411404439,-1.791232253,1.365880961,-0.698770733,-0.708925631,0.343887115,-1.193752836,-0.049808343
2.386109301,2.432410335,0.851987559,1,0.127297793,-1.12938413,0.214806035,-1.164325548,1.339567777,-0.260016582,-1.052122758,1.259322054,1.387926318,-0.769867402,0.057231353,-1.732971153,-3.469223287,-1.262389763,-1.607687559,-1.543667178,0.834031456,-0.207800444,-0.372333763
3.772697377,1.886083206,-1.776196294,1,-0.344229405,-0.123974644,-0.045188,-0.707513093,0.073867656,1.158526058,1.968920595,2.779798721,0.776474442,-0.759596865,0.458052165,-0.519704785,0.517467895,0.53821784,0.88436772,2.339995732,-0.698722988,0.454816219,-0.228805859
1.152121802,0.942051049,0.875844886,1,0.956974469,-0.245503242,1.234615268,-0.545532982,1.321919894,0.41814888,-0.718237153,0.621092574,-2.505174853,0.506841863,0.397539287,0.986714184,1.629908391,-0.611961881,0.823948124,0.398776786,-0.477578145,-0.506320234,-0.557986924
7.772702124,5.420578004,-1.611868706,1,0.965077262,1.113144225,-1.114291091,-0.740516883,-0.734803133,0.818160519,-0.140483634,0.862859394,0.179757608,1.244836557,3.026714113,0.468210234,0.154656829,0.565161812,-0.56639665,1.319350757,0.134297677,0.788674969,-0.095077331
2.607071036,2.499161352,-1.443666278,1,-1.557497531,0.985010901,0.637021407,-0.347828631,0.475134076,1.13453528,0.611545731,-0.739357846,-0.214130656,-0.46541686,0.415528043,1.087930862,0.532159039,0.043683105,-0.597617164,0.514283257,0.192495356,-1.203274632,-1.584785744
2.997509278,1.108077738,0.375730199,1,0.643732632,-0.374785867,-0.689011019,2.24482535,0.857986388,-0.394559408,1.307693505,-0.601579269,-2.518041165,0.509900777,-1.376645615,0.052324407,1.410785303,-1.853443882,0.976602665,0.088794969,-0.926706047,1.280312724,-0.735992822
4.97848345,3.605893253,-0.076769764,1,-0.077705442,0.828964843,-0.14041973,0.530662398,-0.290962099,-2.008059268,-1.039414917,-1.407128867,0.092263532,-0.200929738,-0.609606922,-1.072043724,2.199253058,-0.104117388,-0.625115447,-1.161801714,0.747042234,-0.018214838,0.030591823
2.318639982,2.697617867,2.107960233,1,-0.309152697,0.642642115,0.09799956,0.380574176,-0.407654849,-1.547407176,0.691073143,0.125586452,-1.740931562,1.231940764,1.536519999,-0.607861285,-0.061450162,-1.216780501,0.016245119,0.535902136,0.848002654,-1.389404065,0.747525109
7.182356683,5.446382915,-2.231635257,1,-0.150032664,1.345285884,-0.679715357,-0.543114304,-0.912456884,2.075030833,-0.045026915,1.419581768,1.421179445,1.879399295,-0.630704385,-0.746977399,0.894341946,-1.363830471,-0.632824672,-1.826529907,0.695773612,-1.080723897,-0.687707179
4.389605347,3.847293649,-1.289428667,1,-1.126970701,-1.318150575,0.500775657,0.119920326,-1.387366149,-1.605975765,0.63408991,-0.014838372,0.559993009,-0.952664409,-0.287324622,-0.468286856,-2.31527164,0.052049955,1.302853155,-0.043688252,-1.114887605,-0.128374256,0.24481348
6.850461611,5.941784195,0.581563544,1,0.722132211,0.006180503,-1.242484731,1.246579474,1.537074542,-2.169154115,0.916110709,0.223060706,-0.255047179,-0.62401038,-1.255507738,-0.395018195,-1.305870221,-0.916350705,-0.661808507,0.615764354,-0.691097127,0.03229599,0.998081816
-0.062262599,0.499468009,1.082120832,1,-0.576643584,-0.502402852,-0.453637609,-0.423168349,-0.573662537,-1.43877583,1.872573703,1.66169472,0.862250281,1.188985821,-0.263406119,2.016191037,-0.67555551,0.133648898,0.038365865,1.540991472,-1.680029742,0.626639319,0.375776974
7.241212759,5.019809081,-4.009382957,1,-0.418811635,2.007041189,-1.265443004,0.265595168,0.670594538,-0.389683086,0.737820312,-0.983145357,-0.015149689,0.778215447,-0.209371337,0.234798328,0.158455024,-0.371625493,-2.060299966,1.770649928,-0.266797209,-0.926057406,0.154217846
0.780296171,1.209084678,-1.149911704,1,-1.753318399,0.653665277,-0.447145912,0.573732945,0.193001106,-0.613029255,-0.799745601,2.458715096,1.592154341,-0.255727315,1.23749988,0.874354563,-1.676760292,1.247300237,-1.369564175,0.541102766,2.268596722,-0.63703836,2.324371051
4.862572913,3.203633502,0.590536085,1,1.196830605,-0.091638746,-0.908286059,-2.057042272,0.116164108,0.478897825,0.700762049,-0.103489775,0.06852947,-1.310135199,0.66981096,0.211661339,0.921399115,-0.247837453,-0.563570899,0.167049687,-0.839794421,-0.633820114,-0.330207972
6.275359731,4.643494041,0.194734021,1,0.839025622,-0.304220429,-0.147911165,-0.584273674,-0.374780255,0.439801403,-1.092626742,0.985541135,-1.08091016,-1.606200888,1.023837334,0.874470282,-0.592701382,-0.82552677,-0.276064397,1.010088303,0.216167202,-0.260809141,1.173366431
