y,x1,x2,species
3.669298025,7.015119107,7.291276394,14
3.305443501,7.155992654,0.518174788,2
6.573276676,7.339979124,9.943577996,20
-0.098492355,2.889409866,6.481744121,1
1.842228654,5.596610627,6.386216353,18
0.709077985,5.086074756,0.570304801,13
0.610994229,7.143984747,6.143658257,7
0.687177064,9.631966774,8.63827276,13
1.873877091,2.77828489,3.436656001,3
2.326070212,4.612852305,5.160688455,14
3.858070724,8.210997682,9.308908719,2
0.897860607,3.717128946,8.515464808,8
3.283895519,8.412463448,3.630294078,8
8.199325729,7.5778549,5.913117295,16
2.366469803,5.406115828,9.446479438,14
5.329320036,9.869351769,6.49360748,3
0.419084823,0.41211593,2.907003681,3
4.058950567,9.156537524,0.155588966,16
3.814803434,6.425296424,1.908594384,20
4.25832234,9.597470688,6.54440444,2
4.329517651,8.916920358,3.284306696,11
-2.278107327,0.099068941,9.533668547,1
2.132106426,3.035161011,7.084783737,2
10.32816603,5.295250611,9.149991458,6
1.780773776,1.005259901,2.143267256,8
2.371887015,4.096111963,1.403509197,14
3.464480344,6.058873183,3.447739186,3
0.729540994,3.705941741,9.920797173,8
4.06819842,8.713183482,8.753760129,2
1.311376244,3.959864441,5.288989909,5
2.504689274,2.47883575,0.19741914,8
3.138509017,8.029216679,7.79477705,19
7.577337247,0.510285804,7.284755087,9
1.243868477,2.787927084,5.666785634,14
2.857012175,5.770480023,1.888179989,15
-0.872666211,3.443220162,1.633261894,10
0.837669308,5.326927148,1.459185281,5
14.18321795,9.230118406,9.761367505,6
2.750835927,4.693713612,6.195894342,11
2.228166214,6.920809115,1.513490304,19
4.562988971,9.971067116,4.202084278,2
-5.123215312,9.865372407,3.70431385,12
3.839207229,8.711701264,0.931247596,4
7.619266215,1.001573221,7.037547701,9
2.172660924,6.333759157,8.833150691,18
-0.945561462,1.433713061,5.305514596,1
0.104023831,2.84729514,7.460428288,1
1.95988974,5.264505271,6.32572317,8
7.660683062,9.285811591,4.542054501,16
0.160073939,1.929455299,0.971461239,13
0.979668967,5.383972358,2.375258468,5
-0.374708685,0.254557859,0.785342087,4
1.668905953,3.827469589,8.511660532,14
0.052969444,0.030268922,4.789743735,11
1.143313139,3.114093873,5.986704268,14
2.581038616,7.257606231,9.99157028,1
2.185557371,6.505148066,8.30434846,4
0.242081307,1.073591525,6.19252468,14
-0.045960482,5.26500507,1.188254545,10
-1.738096293,6.998666034,2.447178559,17
-0.173921365,3.664290381,0.536596566,10
-3.511901177,6.641168403,3.690740366,12
4.673845456,3.962883155,9.613175611,20
4.883672282,8.580064771,9.00147791,3
0.326329324,0.594416445,0.931371187,14
2.348131699,7.165728025,1.927234514,18
0.239839679,7.571016606,5.728567864,7
8.23889343,4.1757437,6.735806067,16
0.564450355,7.434593728,6.285491718,7
3.793484245,7.705207362,4.13298663,1
2.331606156,6.051768055,5.448128176,8
1.985166497,2.277878984,1.755029899,8
-2.471818935,5.390981697,6.497567359,12
2.444145275,4.092166412,0.553798892,14
7.162107624,3.248011414,6.302991165,9
4.291036365,8.441154952,6.736429741,14
1.869691808,1.080897243,9.247618448,5
4.31992896,3.806771256,2.053046173,16
0.798288266,9.956635549,6.701863611,13
1.325180931,1.339492623,1.055915616,20
0.952264832,2.250262739,8.965622601,14
2.173186963,3.657236949,4.617115255,3
1.662284344,8.958227413,2.68775495,5
5.919476001,5.364618064,5.122635139,9
4.312776304,7.245970101,2.565479935,3
1.540904091,3.64670997,5.76547568,5
2.364590878,7.888108401,6.756772059,5
-0.799713705,0.727359136,6.612201675,13
2.962725634,6.407383997,4.208022354,2
0.648558977,3.78306112,4.114428915,7
1.31601878,3.326869959,4.915426427,5
3.74092582,7.809931107,4.909495965,2
5.801136572,6.993417987,2.773484802,16
1.975353804,4.999659262,1.526559971,1
2.094934767,2.681325756,3.321567248,2
2.806935726,8.947891381,7.279660334,8
-1.352634075,3.430460896,4.005331637,12
7.327376714,8.705104752,9.534563662,15
10.05383487,7.199622886,4.090632326,6
2.665308234,3.82449792,8.497004467,2
-4.746700218,5.374418984,7.649541064,17
-0.640961642,2.204369663,8.359980267,13
4.427187265,9.846183776,6.443439021,4
0.86661212,5.514969244,6.621660779,7
1.556633223,3.852013412,6.841683371,8
-3.480328433,7.078335756,2.318021695,12
0.630905685,2.498468785,1.834954927,5
-2.40808119,4.158591654,4.716504528,10
-0.192876834,1.282603869,1.232934291,11
10.67102699,9.604726536,1.697529743,6
6.981727754,9.269218359,5.222885883,9
9.347088915,2.989835721,8.732252582,9
9.541575863,7.938617703,1.578785698,6
0.385483949,1.254666473,4.82615791,11
0.855669877,0.213419995,2.394166593,20
10.2433271,7.088847468,8.633897863,16
0.532800982,1.824206102,9.035184565,14
2.544485681,0.654105539,8.626232441,20
5.233645408,9.971530538,9.189834902,14
-0.293385736,1.712484197,0.634559384,1
-4.927379692,9.273090472,9.539328823,12
0.072220657,6.098642803,3.908304665,7
4.262666231,9.869421618,2.72764019,4
1.550427753,1.782030906,2.826784591,2
0.0956209,2.426191089,9.359426249,4
2.39846627,2.483563118,3.583845925,20
1.776410992,0.282758023,5.156965689,20
1.249848919,4.398135762,6.98584602,4
2.659923246,9.07806322,7.221625266,5
3.704844066,6.304378465,9.395369319,3
4.20144439,7.441118849,6.89284598,3
1.986283127,1.539347367,8.418152977,2
1.073166703,2.103469505,5.680489528,7
9.936645714,7.572393154,7.766078475,16
0.777875798,2.772311219,1.410284331,4
-4.194692303,3.366559308,6.125504484,17
1.61203566,3.421052757,5.558628477,8
-3.916044552,2.13479578,5.977127817,17
2.325137212,2.354850047,0.256183243,8
2.94228598,0.784079607,1.620647081,6
-0.731905163,1.937632211,8.53290332,13
1.932658689,3.905120103,1.348082866,15
2.918705829,9.158745739,7.905481092,18
-0.787914467,0.428071597,0.852702744,11
1.543755953,3.701424203,5.060512971,18
1.531251267,1.734388904,2.689407503,3
5.589689101,0.595135433,4.750973245,16
3.78455027,6.328264861,0.67016433,14
5.490585165,9.642794665,6.360021159,11
3.743734501,7.941908175,4.852167363,2
-3.956322984,7.543917431,1.942023362,12
3.946661727,4.235964473,5.169131993,20
5.053099592,9.947660873,6.184914601,1
1.883954869,4.83127052,5.905542828,8
3.90956679,6.99895255,4.718130764,11
-2.810673497,1.511260709,3.577498219,10
-0.060679712,8.223187062,2.756284708,10
2.325330328,5.580742229,1.518872757,11
0.346456859,8.99360603,9.023410205,13
10.4530579,4.204084724,9.631372534,16
-4.42237052,8.454100718,9.574799305,12
0.318059291,4.785793722,1.172259836,13
2.73584522,4.027442695,1.68072535,8
2.384918233,3.728282449,9.934863339,3
0.219995467,7.317878606,5.471228808,7
0.90126659,4.741412217,9.795079487,1
2.355222294,6.374579568,5.095490471,18
0.887122153,0.007325399,9.914342011,19
1.97296832,4.653865639,3.526651168,4
1.00813106,1.336249483,5.393167054,8
8.179297894,5.622137869,7.274339565,9
1.829506246,4.608353218,5.796759729,8
-0.885432712,0.928017418,8.975586989,13
0.554105573,1.436277977,3.672653525,14
3.050942851,6.9751767,3.726040518,8
7.803761712,7.78407298,6.286121132,9
3.6486954,7.881724292,4.214954199,2
3.874923291,7.075350075,2.534796686,9
-0.132158921,1.953925712,4.652406899,13
0.874056692,3.391396685,9.632406016,8
2.495304759,3.762902378,6.478167924,3
4.065907335,2.34422931,3.004447953,9
-3.447662111,3.672458171,5.935591361,10
0.72684535,4.071257443,4.655693083,7
2.743545022,9.869316251,8.798930091,8
4.700158715,4.590019572,3.465642675,9
1.470522152,6.046842684,7.526098322,8
1.46193082,0.935530968,7.637476861,5
0.508726394,2.556334822,7.066443993,4
-4.337978768,2.115777205,6.47919734,10
2.325244554,1.864749666,0.341137827,8
0.135081139,0.82271707,6.505935683,14
3.008051285,5.212563714,1.757652019,8
1.134532835,2.020103466,5.292343912,5
7.154179079,1.489823938,9.868741119,6
2.183242728,3.572672175,1.956930531,2
1.370638822,7.697210372,1.155235479,5
1.482799139,4.104475905,0.957926211,4
2.816817748,6.999162384,6.132455515,1
-5.567840666,0.084883629,7.158435807,10
1.251397006,4.096596967,8.244415782,7
1.366523699,1.367220024,9.087350906,19
0.691136626,6.773667298,8.130801786,7
3.42641258,7.549441352,2.764741613,8
-3.345489505,7.166227759,7.45794252,12
-3.650992437,7.466566651,8.839919774,12
2.008239591,2.286298082,2.73436697,20
-3.605635045,8.316897794,5.847823729,17
0.921263555,2.916260101,4.636482405,7
9.474404202,5.744585423,7.88222902,16
-0.307474251,7.416904604,3.052740907,10
1.294065565,0.900142328,3.265589846,8
2.008402158,7.675833728,6.700246884,5
3.37888825,6.623663653,0.151837673,8
1.633547297,7.00791422,9.914321229,8
-7.003645475,0.607514083,9.424386085,10
1.729155022,0.373630605,7.31357696,7
-0.150702327,2.20537859,3.524263022,13
1.321367604,6.326615782,9.349217841,7
4.507150749,8.046662097,3.18647074,3
4.98423663,6.569056849,2.11656739,16
4.945443959,8.354576526,1.901205322,14
2.328390122,7.924746417,5.504871826,18
3.376346091,5.203450995,6.966747392,11
2.468104532,4.963429354,0.801831989,2
2.192242615,7.948719445,9.147724956,8
-1.090274014,9.520651752,1.167603033,7
2.430439927,5.581152102,8.847131412,19
-0.088813321,1.941767368,1.455036572,1
3.837707428,5.793230324,3.120222753,20
0.68474618,5.835388016,7.266362142,7
2.703316675,3.899517038,8.177017812,2
1.776022571,0.993503002,7.263855087,2
2.946118956,7.502099313,8.754693572,4
-0.249954181,1.023123711,4.423461002,13
4.683034377,3.759112488,3.524880474,9
1.443047638,2.316368488,3.849922121,18
1.063651413,1.837179763,5.341314226,18
-2.552185928,4.199586222,4.486344843,10
2.899916536,4.771097039,8.246037734,2
10.20599532,4.198095186,9.753990232,16
5.25146707,9.149835538,6.807895389,11
1.999583914,6.196444132,9.616186009,4
-0.334408844,7.513315268,3.649431376,10
2.181365496,6.030681583,4.446229453,19
6.479572411,8.287380822,8.451620219,15
4.602103162,9.444671883,8.719538914,1
5.978135275,7.349057747,4.754305203,9
4.228101101,6.034628211,9.379981824,11
0.386157327,1.373274566,8.780669987,8
1.597943649,1.626700424,1.857346848,8
-4.482905505,9.466583338,7.728053397,17
3.403148515,8.169005667,3.709250882,4
2.178430494,4.009234111,4.397684988,14
0.593145425,1.241463253,6.698108735,14
3.451996996,8.9602591,8.706358338,4
-0.740166066,6.380687952,0.168356874,7
3.906780531,9.046387491,0.758914098,8
-3.263197534,6.278061599,3.562787867,12
3.546815569,3.465018121,5.913702108,20
3.749640234,6.910300709,0.76088354,1
2.410844701,3.307367605,9.945850375,5
2.325983344,6.057190797,4.365094102,4
2.682657029,5.125251089,5.888656706,14
4.349122503,7.638955007,0.090764074,3
0.883907779,1.93393331,3.458920657,19
0.018935379,6.696008202,4.481854804,7
9.018703561,5.972735484,4.536516678,6
2.769919836,5.644180288,1.395962196,9
0.487264248,5.851920252,4.696351141,13
0.421025007,2.63976898,0.85032705,19
0.924695571,0.414702261,9.766883,19
7.636829568,6.218752395,5.451903532,16
-0.741211818,2.475338874,9.984151593,12
5.37247643,6.424307011,2.642243791,16
1.926962669,6.268412378,9.557277486,1
-2.751503478,5.878068106,4.03263631,17
0.976693953,0.718813061,8.211161431,18
0.099435657,2.021024914,5.396450574,4
3.931704646,7.287520824,5.082900634,14
1.519433211,6.786675781,4.357807401,5
1.038481239,3.38839151,1.754236929,11
1.41777081,2.06772852,6.607957263,11
-5.47625183,3.153477665,9.124760537,17
4.118749704,5.881181848,8.788098851,11
-2.111077931,3.536669712,2.562070403,17
2.468984754,6.065912782,9.819089635,19
-2.464241614,5.472941401,8.90639656,12
-5.239071798,9.369223185,5.995797983,12
-3.203336794,8.004475532,7.682563653,10
2.079256023,3.426586585,8.024762808,3
0.771566269,0.551051765,7.870705437,11
2.867209276,1.399787494,5.629957358,15
-0.11672105,9.668573113,6.357929357,7
7.051764596,9.746153492,8.740446093,15
3.00638553,6.984190946,1.011387198,15
4.521986893,4.404524567,7.270431675,15
1.225127955,8.771167323,0.507323844,5
3.440934813,5.261929184,0.374730148,16
1.644838596,8.352952348,2.16487342,5
1.778909433,5.61846256,2.822843536,19
4.947712183,5.661752101,8.29444774,20
9.926636711,8.869887143,0.098505649,6
-1.150417422,0.809183312,3.602184812,1
3.284938725,7.43708997,6.110679719,1
2.736869284,8.061485314,3.253072845,19
-4.655248922,1.243413808,7.482305507,17
0.770421061,2.081235489,6.882998587,14
