y,x1,x2,species
1,-0.285465565,-0.608613894,2
0,0.539442074,-0.768952904,5
0,-0.179104819,-0.808414758,4
0,0.399832477,0.226491103,1
1,-0.983023274,0.431687161,10
1,-0.180680607,0.648883156,7
1,-0.726555995,0.817470181,19
2,0.35473346,0.626160357,7
0,0.50988827,-0.447051677,8
0,0.433245552,0.491588504,12
0,0.49331333,0.767983955,12
1,-0.542740384,-0.453126606,20
0,0.663379559,0.169564746,17
1,-0.41674798,-0.072703519,7
2,0.148917085,0.576445804,16
2,0.483380921,-0.389451819,10
1,-0.819971534,-0.346882031,8
1,0.535166746,0.340049377,5
0,0.324732731,-0.969632465,8
3,0.401582844,0.982864246,8
1,-0.878497183,0.884877217,10
3,-0.925273879,0.462715392,7
2,-0.558924282,-0.295147396,13
1,0.265323156,0.869843568,7
0,0.609332419,-0.362705852,3
0,0.31381137,-0.576686522,16
2,0.670915305,-0.619758936,14
0,0.584949283,0.100974365,18
2,0.040690199,0.393349478,11
1,-0.007314129,-0.839633602,2
2,0.589743889,0.829544991,8
2,0.90413035,-0.766479393,7
2,0.11623042,0.769426282,19
1,-0.611646526,-0.708992686,1
0,0.158646065,-0.375955449,20
1,0.167077603,0.453272428,7
1,-0.220096592,0.635403562,2
3,-0.8012994,0.452771017,2
0,0.500419863,0.750938714,4
2,-0.795375258,-0.1153078,13
1,-0.248177502,-0.295023905,9
0,-0.536726302,-0.230015576,18
1,-0.632564047,0.068262845,18
2,-0.160082756,-0.102731031,10
1,-0.045780592,0.649207547,2
2,-0.160380963,0.950798046,16
5,0.829967108,0.361579078,11
1,0.239288826,0.923237202,4
1,0.502663054,-0.270113725,10
0,0.206136317,-0.110754109,19
2,0.657476164,0.690324044,15
0,0.888934377,0.743907783,1
1,0.469811549,-0.049138959,9
0,0.206925642,0.875996365,11
0,-0.725345087,0.756133997,8
2,-0.674659915,-0.62853063,8
2,0.893316668,0.545610679,17
3,0.633801133,-0.258149824,4
0,-0.198153178,-0.120463002,14
1,-0.751707349,0.339621747,14
0,0.79205182,0.741271668,4
2,0.27613759,-0.966328625,7
3,0.809277498,-0.84821718,8
1,0.25561232,-0.287442427,12
0,-0.306996376,0.182740422,20
0,0.382060142,-0.847823292,1
0,-0.338526479,0.989170075,5
0,0.211438159,-0.12698118,4
0,0.025050218,0.177731341,14
0,0.527791001,-0.981847185,3
0,-0.613213338,-0.308215869,19
1,0.33920164,-0.103629039,7
0,0.194547097,-0.092696664,6
1,0.128836058,-0.720807561,9
1,0.17038405,-0.060729772,13
0,-0.472046204,-0.82993459,19
2,-0.917059548,0.9533766,19
1,0.243750479,0.090380706,16
1,-0.504932225,0.996830319,12
1,0.284861402,-0.471551242,16
0,0.253682476,0.911455497,1
2,0.175613621,-0.193472738,17
1,-0.856237388,0.642232286,18
0,-0.595795017,0.079290115,4
4,0.457504165,0.016580127,14
0,0.357335156,-0.12843852,5
2,-0.322321698,-0.649152614,11
0,-0.586454296,0.321591453,11
1,-0.369304467,0.824952107,17
1,0.17623637,0.75761977,11
3,-0.292666058,-0.487585919,17
1,0.213182556,0.963817927,19
1,0.09458828,0.781279312,12
0,0.873844637,0.199159597,12
2,0.600895106,0.536512731,10
1,-0.314682683,0.604952562,3
1,-0.889789647,0.574141087,11
0,-0.720042501,0.125991472,15
1,0.933714623,0.271585871,7
1,0.949230698,0.748089219,15
1,0.396838189,-0.79772256,15
0,-0.119095087,0.454086335,15
0,0.754233465,-0.898535231,5
1,0.052385837,-0.92505397,16
0,0.67059047,-0.567025316,5
1,0.123692512,-0.435431293,19
2,0.13235042,0.658889548,20
1,0.773977429,-0.98029887,6
0,-0.838163338,-0.279563038,1
3,0.487417994,0.222135944,1
2,0.612297063,-0.349385431,19
2,-0.751317238,0.496461101,17
0,-0.583752902,0.376599717,14
2,-0.787207661,-0.920585926,5
1,0.04355459,-0.236221741,9
2,0.857671303,0.70563844,4
1,0.350019718,0.791539814,9
2,0.74995374,0.295050133,12
2,0.239566821,-0.700389803,6
1,-0.072308426,-0.529876821,1
0,-0.430308868,-0.400697292,19
1,-0.008900831,-0.455533265,7
1,0.407549008,-0.354569475,6
2,0.695955493,0.923909301,18
2,0.587958659,-0.420580544,17
3,0.717479473,0.28421524,4
1,0.724181904,-0.719144708,14
2,0.302721337,0.989109373,15
0,-0.487663066,-0.533158096,20
1,0.736098449,0.717817724,12
1,0.385353105,0.479811961,16
2,-0.793997162,-0.900334765,8
2,0.572418093,0.309014341,10
1,-0.288358038,-0.957786547,14
2,0.504657703,0.225429624,2
1,0.486841796,0.663105946,11
1,-0.046618482,-0.269988694,17
2,0.951859091,-0.175421312,17
0,0.369433344,0.992039213,18
1,0.302537118,-0.01257711,19
1,0.756754159,0.849061938,15
1,-0.508962204,-0.16726098,15
2,0.535365383,-0.505573099,7
0,-0.596622561,0.979339723,4
1,0.2914123,0.458027064,18
3,0.999399457,-0.782182386,3
1,-0.764522315,-0.148603239,5
0,-0.524372522,0.600386906,10
0,0.620263485,-0.93149614,10
2,-0.136072039,-0.413334164,3
1,0.900001897,0.420520377,12
0,0.545762746,0.043953601,2
0,-0.446753854,0.626875603,11
1,-0.045142172,0.634224449,8
1,0.463176906,0.303942773,7
0,-0.588916702,0.053422284,11
1,-0.335194432,0.238710099,6
0,0.903208641,0.37704637,18
1,0.533112232,0.354712305,11
2,-0.954662372,0.360611617,20
1,-0.700650521,-0.526633495,13
1,0.87429262,-0.241938557,13
0,0.251696893,-0.2264079,7
2,-0.819045289,0.847224736,12
2,0.893645676,0.188872194,10
0,-0.676417428,-0.703695763,4
2,-0.15790286,0.607269833,5
3,-0.172864681,-0.045402644,19
1,-0.858556976,-0.084309597,2
3,0.632917186,-0.327783028,1
3,-0.0470995,0.228948257,3
0,-0.974144465,0.149253792,11
2,-0.436944949,0.08077533,9
1,-0.195152052,0.45006589,20
2,-0.023567951,-0.833871372,16
1,-0.870989944,-0.959888983,15
0,-0.180291931,0.16787663,5
